x y s dx dy
1300.84 1192.36 525.314 -0.0344157 -0.999408
1301.8 1192.32 526.275 -0.0376665 -0.99929
1302.76 1192.29 527.235 -0.0426701 -0.999089
1303.72 1192.25 528.196 -0.049427 -0.998778
1304.68 1192.2 529.156 -0.0579369 -0.99832
1305.64 1192.14 530.116 -0.0681974 -0.997672
1306.59 1192.08 531.076 -0.0800709 -0.996789
1307.55 1192 532.035 -0.0916134 -0.995795
1308.51 1191.91 532.995 -0.101356 -0.99485
1309.46 1191.82 533.955 -0.109268 -0.994012
1310.41 1191.71 534.916 -0.115352 -0.993325
1311.37 1191.6 535.876 -0.119616 -0.99282
1312.32 1191.49 536.837 -0.122063 -0.992522
1313.28 1191.37 537.797 -0.122696 -0.992444
1314.23 1191.25 538.758 -0.121515 -0.99259
1315.18 1191.13 539.719 -0.118734 -0.992926
1316.14 1191.02 540.679 -0.115798 -0.993273
1317.09 1190.91 541.64 -0.113304 -0.99356
1318.05 1190.8 542.6 -0.111256 -0.993792
1319 1190.69 543.561 -0.109654 -0.99397
1319.95 1190.59 544.521 -0.108499 -0.994097
1320.91 1190.48 545.481 -0.107791 -0.994174
1321.86 1190.38 546.441 -0.10753 -0.994202
1322.82 1190.28 547.401 -0.107716 -0.994182
1323.77 1190.17 548.362 -0.108268 -0.994122
1324.73 1190.07 549.322 -0.10891 -0.994052
1325.68 1189.96 550.282 -0.109581 -0.993978
1326.64 1189.86 551.242 -0.110283 -0.9939
1327.59 1189.75 552.203 -0.111014 -0.993819
1328.54 1189.65 553.163 -0.111775 -0.993734
1329.5 1189.54 554.123 -0.112567 -0.993644
1330.45 1189.43 555.084 -0.113388 -0.993551
1331.41 1189.32 556.044 -0.114237 -0.993454
1332.36 1189.21 557.004 -0.114916 -0.993375
1333.32 1189.1 557.965 -0.115067 -0.993358
1334.27 1188.99 558.925 -0.114652 -0.993406
1335.22 1188.88 559.885 -0.113669 -0.993519
1336.18 1188.77 560.846 -0.11212 -0.993695
1337.13 1188.66 561.806 -0.110004 -0.993931
1338.09 1188.56 562.766 -0.107319 -0.994225
1339.04 1188.46 563.727 -0.104067 -0.99457
1340 1188.36 564.687 -0.100271 -0.99496
1340.95 1188.26 565.647 -0.0965323 -0.99533
1341.91 1188.17 566.607 -0.0934556 -0.995623
1342.86 1188.08 567.568 -0.0910685 -0.995845
1343.82 1187.99 568.528 -0.0893716 -0.995998
1344.78 1187.9 569.488 -0.0883651 -0.996088
1345.73 1187.82 570.449 -0.0880491 -0.996116
1346.69 1187.73 571.409 -0.0884236 -0.996083
1347.65 1187.65 572.369 -0.0893533 -0.996
1348.6 1187.56 573.33 -0.0902644 -0.995918
1349.56 1187.48 574.29 -0.0910053 -0.99585
1350.52 1187.39 575.25 -0.0915759 -0.995798
1351.47 1187.3 576.21 -0.0919763 -0.995761
1352.43 1187.21 577.171 -0.0922064 -0.99574
1353.38 1187.12 578.131 -0.0922663 -0.995734
1354.34 1187.04 579.091 -0.0921587 -0.995744
1355.3 1186.95 580.052 -0.091957 -0.995763
1356.25 1186.86 581.012 -0.0917418 -0.995783
1357.21 1186.77 581.972 -0.0915171 -0.995804
1358.16 1186.68 582.933 -0.0912829 -0.995825
1359.12 1186.6 583.893 -0.0910391 -0.995847
1360.08 1186.51 584.853 -0.0907859 -0.99587
1361.03 1186.42 585.813 -0.0905232 -0.995894
1361.99 1186.33 586.774 -0.0902821 -0.995916
1362.95 1186.25 587.734 -0.0902071 -0.995923
1363.9 1186.16 588.694 -0.0903403 -0.995911
1364.86 1186.07 589.654 -0.0906817 -0.99588
1365.82 1185.99 590.615 -0.0912314 -0.99583
1366.77 1185.9 591.575 -0.0919891 -0.99576
1367.73 1185.81 592.535 -0.092955 -0.99567
1368.68 1185.72 593.495 -0.0941229 -0.995561
1369.64 1185.63 594.456 -0.0953003 -0.995449
1370.6 1185.54 595.416 -0.0962587 -0.995356
1371.55 1185.45 596.376 -0.0969848 -0.995286
1372.51 1185.35 597.336 -0.0974788 -0.995238
1373.46 1185.26 598.297 -0.0977406 -0.995212
1374.42 1185.17 599.257 -0.0977703 -0.995209
1375.37 1185.07 600.217 -0.0975679 -0.995229
1376.33 1184.98 601.178 -0.0971685 -0.995268
1377.29 1184.89 602.138 -0.0968116 -0.995303
1378.24 1184.79 603.098 -0.0965968 -0.995324
1379.2 1184.7 604.059 -0.0965244 -0.995331
1380.15 1184.61 605.019 -0.0965944 -0.995324
1381.11 1184.51 605.979 -0.0968068 -0.995303
1382.06 1184.42 606.94 -0.0971617 -0.995269
1383.02 1184.33 607.9 -0.0976581 -0.99522
1383.98 1184.23 608.86 -0.0981546 -0.995171
1384.93 1184.14 609.82 -0.0983518 -0.995152
1385.89 1184.05 610.781 -0.0982115 -0.995166
1386.84 1183.95 611.741 -0.0977337 -0.995213
1387.8 1183.86 612.701 -0.0969184 -0.995292
1388.75 1183.77 613.661 -0.0957655 -0.995404
1389.71 1183.67 614.622 -0.0942749 -0.995546
1390.67 1183.58 615.582 -0.0925054 -0.995712
1391.62 1183.49 616.543 -0.0912988 -0.995824
1392.58 1183.41 617.503 -0.0912852 -0.995825
1393.54 1183.32 618.463 -0.0924795 -0.995715
1394.49 1183.23 619.424 -0.0948816 -0.995489
1395.45 1183.14 620.384 -0.098491 -0.995138
1396.4 1183.04 621.344 -0.103307 -0.99465
1397.36 1182.94 622.305 -0.109327 -0.994006
1398.31 1182.84 623.265 -0.116163 -0.99323
1399.27 1182.73 624.225 -0.122283 -0.992495
1400.22 1182.61 625.185 -0.12731 -0.991863
1401.17 1182.49 626.145 -0.131246 -0.99135
1402.12 1182.36 627.106 -0.134093 -0.990969
1403.08 1182.23 628.066 -0.135853 -0.990729
1404.03 1182.1 629.026 -0.136527 -0.990636
1404.98 1181.97 629.987 -0.136114 -0.990693
1405.93 1181.84 630.947 -0.13467 -0.99089
1406.88 1181.71 631.908 -0.132948 -0.991123
1407.83 1181.58 632.868 -0.131493 -0.991317
1408.79 1181.46 633.828 -0.130319 -0.991472
1409.74 1181.33 634.789 -0.129425 -0.991589
1410.69 1181.21 635.749 -0.128811 -0.991669
1411.64 1181.08 636.709 -0.128479 -0.991712
1412.59 1180.96 637.669 -0.128427 -0.991719
1413.55 1180.84 638.63 -0.128655 -0.991689
1414.5 1180.71 639.59 -0.129065 -0.991636
1415.45 1180.59 640.55 -0.129463 -0.991584
1416.4 1180.47 641.511 -0.129825 -0.991537
1417.36 1180.34 642.471 -0.130151 -0.991494
1418.31 1180.22 643.431 -0.130442 -0.991456
1419.26 1180.09 644.391 -0.130698 -0.991422
1420.21 1179.97 645.352 -0.130917 -0.991393
1421.16 1179.84 646.312 -0.131102 -0.991369
1422.12 1179.71 647.272 -0.131239 -0.991351
1423.07 1179.59 648.233 -0.131264 -0.991347
1424.02 1179.46 649.193 -0.13115 -0.991363
1424.97 1179.34 650.153 -0.130898 -0.991396
1425.92 1179.21 651.114 -0.130507 -0.991447
1426.88 1179.09 652.074 -0.129978 -0.991517
1427.83 1178.96 653.034 -0.12931 -0.991604
1428.78 1178.84 653.995 -0.128504 -0.991709
1429.73 1178.71 654.955 -0.127564 -0.99183
1430.69 1178.59 655.915 -0.126617 -0.991952
1431.64 1178.47 656.876 -0.125797 -0.992056
1432.59 1178.35 657.836 -0.12511 -0.992143
1433.54 1178.23 658.796 -0.124555 -0.992213
1434.5 1178.11 659.756 -0.124135 -0.992265
1435.45 1177.99 660.717 -0.123847 -0.992301
1436.4 1177.87 661.677 -0.123692 -0.992321
1437.36 1177.75 662.637 -0.123671 -0.992323
1438.31 1177.63 663.598 -0.123783 -0.992309
1439.26 1177.51 664.558 -0.124012 -0.992281
1440.21 1177.39 665.518 -0.124251 -0.992251
1441.17 1177.28 666.479 -0.124458 -0.992225
1442.12 1177.16 667.439 -0.124632 -0.992203
1443.07 1177.04 668.399 -0.124772 -0.992185
1444.03 1176.92 669.359 -0.12488 -0.992172
1444.98 1176.8 670.32 -0.124954 -0.992163
1445.93 1176.68 671.28 -0.124995 -0.992157
1446.88 1176.56 672.24 -0.125003 -0.992156
1447.84 1176.44 673.201 -0.124977 -0.99216
1448.79 1176.32 674.161 -0.124928 -0.992166
1449.74 1176.2 675.121 -0.124875 -0.992173
1450.69 1176.08 676.081 -0.124821 -0.992179
1451.65 1175.96 677.042 -0.124767 -0.992186
1452.6 1175.84 678.002 -0.124712 -0.992193
1453.55 1175.72 678.962 -0.124657 -0.9922
1454.51 1175.6 679.923 -0.124601 -0.992207
1455.46 1175.48 680.883 -0.124545 -0.992214
1456.41 1175.36 681.843 -0.124488 -0.992221
1457.36 1175.24 682.804 -0.124431 -0.992228
1458.32 1175.12 683.764 -0.124393 -0.992233
1459.27 1175 684.724 -0.124389 -0.992234
1460.22 1174.88 685.685 -0.124421 -0.99223
1461.18 1174.76 686.645 -0.124488 -0.992221
1462.13 1174.64 687.605 -0.124591 -0.992208
1463.08 1174.52 688.566 -0.124729 -0.992191
1464.03 1174.4 689.526 -0.124902 -0.992169
1464.99 1174.28 690.486 -0.12511 -0.992143
1465.94 1174.16 691.447 -0.125354 -0.992112
1466.89 1174.04 692.407 -0.125626 -0.992078
1467.85 1173.92 693.367 -0.125877 -0.992046
1468.8 1173.8 694.328 -0.126091 -0.992019
1469.75 1173.68 695.288 -0.126269 -0.991996
1470.7 1173.56 696.248 -0.12641 -0.991978
1471.66 1173.44 697.209 -0.126514 -0.991965
1472.61 1173.31 698.169 -0.126582 -0.991956
1473.56 1173.19 699.129 -0.126605 -0.991953
1474.51 1173.07 700.09 -0.126564 -0.991958
1475.47 1172.95 701.05 -0.126455 -0.991972
1476.42 1172.83 702.01 -0.126278 -0.991995
1477.37 1172.71 702.97 -0.126033 -0.992026
1478.32 1172.59 703.931 -0.12572 -0.992066
1479.28 1172.47 704.891 -0.125341 -0.992114
1480.23 1172.34 705.851 -0.125043 -0.992151
1481.18 1172.22 706.812 -0.125038 -0.992152
1482.14 1172.1 707.772 -0.125342 -0.992114
1483.09 1171.98 708.732 -0.125955 -0.992036
1484.04 1171.86 709.693 -0.126877 -0.991918
1484.99 1171.74 710.653 -0.128108 -0.99176
1485.95 1171.62 711.613 -0.129595 -0.991567
1486.9 1171.49 712.573 -0.130547 -0.991442
1487.85 1171.37 713.534 -0.130347 -0.991468
1488.8 1171.24 714.494 -0.12898 -0.991647
1489.75 1171.12 715.454 -0.126444 -0.991974
1490.71 1171 716.414 -0.122738 -0.992439
1491.66 1170.88 717.374 -0.117861 -0.99303
1492.61 1170.77 718.334 -0.112035 -0.993704
1493.57 1170.66 719.295 -0.106737 -0.994287
1494.52 1170.56 720.255 -0.102573 -0.994725
1495.48 1170.46 721.215 -0.0995448 -0.995033
1496.43 1170.36 722.175 -0.0976537 -0.99522
1497.39 1170.27 723.136 -0.0969001 -0.995294
1498.34 1170.18 724.096 -0.097284 -0.995257
1499.3 1170.08 725.057 -0.0986907 -0.995118
1500.26 1169.99 726.017 -0.100182 -0.994969
1501.21 1169.89 726.977 -0.101298 -0.994856
1502.17 1169.79 727.938 -0.102035 -0.994781
1503.12 1169.7 728.898 -0.102395 -0.994744
1504.08 1169.6 729.858 -0.102377 -0.994746
1505.03 1169.5 730.818 -0.101981 -0.994786
1505.99 1169.4 731.779 -0.101251 -0.994861
1506.94 1169.3 732.739 -0.100631 -0.994924
1507.9 1169.21 733.699 -0.100383 -0.994949
1508.85 1169.11 734.659 -0.100509 -0.994936
1509.81 1169.02 735.62 -0.10101 -0.994885
1510.76 1168.92 736.58 -0.101886 -0.994796
1511.72 1168.82 737.54 -0.103136 -0.994667
1512.67 1168.72 738.501 -0.104696 -0.994504
1513.63 1168.62 739.461 -0.10573 -0.994395
1514.59 1168.52 740.422 -0.105656 -0.994403
1515.54 1168.42 741.382 -0.104462 -0.994529
1516.5 1168.32 742.342 -0.102148 -0.994769
1517.45 1168.22 743.303 -0.0987118 -0.995116
1518.41 1168.12 744.263 -0.0941532 -0.995558
1519.36 1168.03 745.224 -0.0885394 -0.996073
1520.32 1167.95 746.184 -0.0830304 -0.996547
1521.28 1167.87 747.144 -0.0785906 -0.996907
1522.23 1167.79 748.104 -0.0752502 -0.997165
1523.19 1167.72 749.065 -0.0730101 -0.997331
1524.15 1167.65 750.025 -0.0718707 -0.997414
1525.11 1167.58 750.985 -0.0718322 -0.997417
1526.06 1167.51 751.946 -0.0728626 -0.997342
1527.02 1167.44 752.906 -0.0742955 -0.997236
1527.98 1167.37 753.866 -0.0755017 -0.997146
1528.94 1167.3 754.827 -0.0764566 -0.997073
1529.89 1167.23 755.787 -0.0771603 -0.997019
1530.85 1167.15 756.747 -0.0776128 -0.996984
1531.81 1167.08 757.707 -0.077814 -0.996968
1532.77 1167 758.668 -0.0777668 -0.996972
1533.72 1166.93 759.628 -0.0775429 -0.996989
1534.68 1166.85 760.588 -0.0772192 -0.997014
1535.64 1166.78 761.549 -0.0767997 -0.997047
1536.6 1166.71 762.509 -0.0762843 -0.997086
1537.55 1166.63 763.469 -0.075673 -0.997133
1538.51 1166.56 764.43 -0.0749657 -0.997186
1539.47 1166.49 765.39 -0.0741717 -0.997245
1540.43 1166.42 766.35 -0.0736048 -0.997287
1541.38 1166.35 767.31 -0.0736492 -0.997284
1542.34 1166.28 768.271 -0.0743286 -0.997234
1543.3 1166.2 769.231 -0.0756428 -0.997135
1544.26 1166.13 770.191 -0.0775916 -0.996985
1545.21 1166.06 771.152 -0.0801748 -0.996781
1546.17 1165.98 772.112 -0.0833806 -0.996518
1547.13 1165.9 773.072 -0.0866924 -0.996235
1548.09 1165.82 774.032 -0.0893903 -0.995997
1549.04 1165.73 774.993 -0.0914212 -0.995812
1550 1165.64 775.953 -0.0927856 -0.995686
1550.95 1165.55 776.913 -0.0934836 -0.995621
1551.91 1165.46 777.873 -0.0935157 -0.995618
1552.87 1165.37 778.834 -0.0929239 -0.995673
1553.82 1165.28 779.794 -0.0921505 -0.995745
1554.78 1165.2 780.754 -0.0914592 -0.995809
1555.74 1165.11 781.715 -0.0908533 -0.995864
1556.69 1165.02 782.675 -0.0903329 -0.995912
1557.65 1164.93 783.635 -0.089898 -0.995951
1558.6 1164.85 784.596 -0.0895486 -0.995982
1559.56 1164.76 785.556 -0.0893269 -0.996002
1560.52 1164.68 786.516 -0.089392 -0.995997
1561.47 1164.59 787.476 -0.0897812 -0.995962
1562.43 1164.5 788.437 -0.0904946 -0.995897
1563.39 1164.42 789.397 -0.091532 -0.995802
1564.34 1164.33 790.357 -0.0928932 -0.995676
1565.3 1164.24 791.318 -0.0945666 -0.995519
1566.25 1164.15 792.278 -0.0959092 -0.99539
1567.21 1164.06 793.238 -0.0959512 -0.995386
1568.17 1163.97 794.199 -0.0946121 -0.995514
1569.12 1163.87 795.159 -0.0918912 -0.995769
1570.08 1163.79 796.12 -0.0877871 -0.996139
1571.04 1163.7 797.08 -0.082298 -0.996608
1571.99 1163.62 798.04 -0.0755578 -0.997141
1572.95 1163.55 799.001 -0.0691459 -0.997607
1573.91 1163.48 799.961 -0.0640832 -0.997945
1574.87 1163.42 800.921 -0.0603883 -0.998175
1575.83 1163.36 801.881 -0.0580618 -0.998313
1576.78 1163.31 802.842 -0.0571042 -0.998368
1577.74 1163.25 803.802 -0.0575156 -0.998345
1578.7 1163.2 804.763 -0.0590608 -0.998254
1579.66 1163.14 805.723 -0.060642 -0.99816
1580.62 1163.08 806.683 -0.0619394 -0.99808
1581.58 1163.02 807.643 -0.0629529 -0.998017
1582.54 1162.96 808.604 -0.0636825 -0.99797
1583.49 1162.9 809.564 -0.0641284 -0.997942
1584.45 1162.84 810.524 -0.0642905 -0.997931
1585.41 1162.78 811.485 -0.0641842 -0.997938
1586.37 1162.72 812.445 -0.0638406 -0.99796
1587.33 1162.66 813.405 -0.0632634 -0.997997
1588.29 1162.6 814.366 -0.0624527 -0.998048
1589.24 1162.54 815.326 -0.0614085 -0.998113
1590.2 1162.48 816.286 -0.0601306 -0.998191
1591.16 1162.42 817.246 -0.0586516 -0.998279
1592.12 1162.36 818.207 -0.0576784 -0.998335
1593.08 1162.31 819.167 -0.0578952 -0.998323
1594.04 1162.25 820.127 -0.0593302 -0.998238
1595 1162.19 821.088 -0.0619832 -0.998077
1595.95 1162.14 822.048 -0.0658538 -0.997829
1596.91 1162.07 823.008 -0.0709412 -0.997481
1597.87 1162 823.968 -0.0770443 -0.997028
1598.83 1161.93 824.928 -0.0826609 -0.996578
1599.78 1161.85 825.889 -0.0871084 -0.996199
1600.74 1161.77 826.849 -0.0903849 -0.995907
1601.7 1161.68 827.809 -0.0924914 -0.995713
1602.65 1161.59 828.77 -0.093429 -0.995626
1603.61 1161.5 829.73 -0.0931981 -0.995648
1604.57 1161.41 830.69 -0.0918448 -0.995773
1605.52 1161.32 831.651 -0.0901866 -0.995925
1606.48 1161.24 832.611 -0.088925 -0.996038
1607.44 1161.15 833.571 -0.0880828 -0.996113
1608.39 1161.07 834.532 -0.0876603 -0.99615
1609.35 1160.98 835.492 -0.0876574 -0.996151
1610.3 1160.9 836.452 -0.0880742 -0.996114
1611.26 1160.81 837.413 -0.0889055 -0.99604
1612.22 1160.73 838.373 -0.0898131 -0.995959
1613.17 1160.64 839.333 -0.0902593 -0.995918
1614.13 1160.56 840.293 -0.0901961 -0.995924
1615.09 1160.47 841.254 -0.0896235 -0.995976
1616.04 1160.38 842.214 -0.0885415 -0.996072
1617 1160.3 843.174 -0.08695 -0.996213
1617.96 1160.21 844.135 -0.084849 -0.996394
1618.91 1160.13 845.095 -0.0826941 -0.996575
1619.87 1160.05 846.055 -0.0818886 -0.996641
1620.83 1159.98 847.016 -0.0827015 -0.996574
1621.78 1159.9 847.976 -0.085133 -0.99637
1622.74 1159.81 848.936 -0.0891823 -0.996015
1623.7 1159.73 849.897 -0.0948483 -0.995492
1624.65 1159.64 850.857 -0.102129 -0.994771
1625.61 1159.54 851.817 -0.110669 -0.993857
1626.56 1159.43 852.777 -0.118273 -0.992981
1627.52 1159.32 853.737 -0.1241 -0.99227
1628.47 1159.2 854.698 -0.128149 -0.991755
1629.42 1159.08 855.658 -0.130426 -0.991458
1630.37 1158.95 856.618 -0.130931 -0.991391
1631.33 1158.83 857.579 -0.129706 -0.991552
1632.28 1158.7 858.539 -0.127715 -0.991811
1633.23 1158.58 859.5 -0.125954 -0.992036
1634.18 1158.46 860.46 -0.124469 -0.992223
1635.14 1158.34 861.42 -0.123262 -0.992374
1636.09 1158.22 862.38 -0.122332 -0.992489
1637.04 1158.1 863.341 -0.12168 -0.992569
1638 1157.99 864.301 -0.121395 -0.992604
1638.95 1157.87 865.261 -0.12173 -0.992563
1639.9 1157.75 866.221 -0.122729 -0.99244
1640.86 1157.63 867.182 -0.124391 -0.992233
1641.81 1157.51 868.142 -0.126714 -0.991939
1642.76 1157.39 869.102 -0.129699 -0.991553
1643.71 1157.27 870.063 -0.133084 -0.991105
1644.66 1157.14 871.023 -0.134664 -0.990891
1645.62 1157.01 871.984 -0.133328 -0.991072
1646.57 1156.88 872.944 -0.129066 -0.991636
1647.52 1156.76 873.905 -0.12187 -0.992546
1648.47 1156.64 874.865 -0.111731 -0.993739
1649.43 1156.54 875.825 -0.0986914 -0.995118
1650.38 1156.44 876.785 -0.0849982 -0.996381
1651.34 1156.36 877.745 -0.0736395 -0.997285
1652.3 1156.29 878.705 -0.0648287 -0.997896
1653.26 1156.23 879.665 -0.0585695 -0.998283
1654.21 1156.17 880.626 -0.0548626 -0.998494
1655.17 1156.12 881.587 -0.0537076 -0.998557
1656.13 1156.07 882.547 -0.0551043 -0.998481
1657.09 1156.01 883.508 -0.0584974 -0.998288
1658.05 1155.96 884.468 -0.0617688 -0.99809
1659.01 1155.9 885.429 -0.0644137 -0.997923
1659.97 1155.84 886.389 -0.066432 -0.997791
1660.93 1155.77 887.349 -0.0678236 -0.997697
1661.88 1155.71 888.31 -0.0685887 -0.997645
1662.84 1155.64 889.27 -0.0687271 -0.997635
1663.8 1155.57 890.23 -0.0682643 -0.997667
1664.76 1155.51 891.19 -0.0675254 -0.997718
1665.72 1155.44 892.151 -0.0667363 -0.997771
1666.67 1155.38 893.111 -0.0659016 -0.997826
1667.63 1155.32 894.071 -0.0650213 -0.997884
1668.59 1155.25 895.031 -0.0640954 -0.997944
1669.55 1155.19 895.992 -0.0631238 -0.998006
1670.51 1155.13 896.952 -0.0621091 -0.998069
1671.47 1155.07 897.912 -0.0613275 -0.998118
1672.42 1155.01 898.873 -0.0612978 -0.99812
1673.38 1154.95 899.833 -0.0620773 -0.998071
1674.34 1154.89 900.794 -0.0636658 -0.997971
1675.3 1154.83 901.754 -0.0660633 -0.997815
1676.26 1154.77 902.714 -0.0692694 -0.997598
1677.22 1154.7 903.675 -0.0732836 -0.997311
1678.17 1154.63 904.635 -0.0779122 -0.99696
1679.13 1154.56 905.595 -0.0820613 -0.996627
1680.09 1154.48 906.555 -0.0853473 -0.996351
1681.05 1154.4 907.516 -0.0877705 -0.996141
1682 1154.31 908.476 -0.0893315 -0.996002
1682.96 1154.23 909.436 -0.0900308 -0.995939
1683.91 1154.14 910.397 -0.0898686 -0.995954
1684.87 1154.05 911.357 -0.0889094 -0.99604
1685.83 1153.97 912.317 -0.0877875 -0.996139
1686.78 1153.89 913.278 -0.0868621 -0.99622
1687.74 1153.8 914.238 -0.0861372 -0.996283
1688.7 1153.72 915.198 -0.0856129 -0.996328
1689.65 1153.64 916.158 -0.0852893 -0.996356
1690.61 1153.56 917.119 -0.0851663 -0.996367
1691.57 1153.47 918.079 -0.0852403 -0.99636
1692.52 1153.39 919.039 -0.0854394 -0.996343
1693.48 1153.31 920 -0.0856999 -0.996321
1694.44 1153.23 920.96 -0.0860197 -0.996293
1695.4 1153.14 921.92 -0.0863986 -0.996261
1696.35 1153.06 922.881 -0.0868368 -0.996223
1697.31 1152.98 923.841 -0.0873341 -0.996179
1698.27 1152.89 924.801 -0.0878863 -0.996131
1699.22 1152.81 925.761 -0.0882955 -0.996094
1700.18 1152.73 926.722 -0.0882875 -0.996095
1701.13 1152.64 927.682 -0.0878421 -0.996134
1702.09 1152.56 928.643 -0.0869591 -0.996212
1703.05 1152.47 929.603 -0.0856386 -0.996326
1704.01 1152.39 930.563 -0.0838803 -0.996476
1704.96 1152.31 931.524 -0.0816852 -0.996658
1705.92 1152.23 932.484 -0.079312 -0.99685
1706.88 1152.15 933.444 -0.0773299 -0.997006
1707.83 1152.08 934.404 -0.0758152 -0.997122
1708.79 1152.01 935.365 -0.0747679 -0.997201
1709.75 1151.94 936.325 -0.0741881 -0.997244
1710.71 1151.86 937.285 -0.074076 -0.997253
1711.66 1151.79 938.246 -0.0744312 -0.997226
1712.62 1151.72 939.206 -0.0750961 -0.997176
1713.58 1151.65 940.166 -0.0756534 -0.997134
1714.54 1151.58 941.127 -0.0760348 -0.997105
1715.49 1151.5 942.087 -0.0762402 -0.997089
1716.45 1151.43 943.047 -0.0762697 -0.997087
1717.41 1151.36 944.007 -0.0761233 -0.997098
1718.37 1151.28 944.968 -0.075801 -0.997123
1719.32 1151.21 945.928 -0.0753878 -0.997154
1720.28 1151.14 946.888 -0.0751562 -0.997172
1721.24 1151.07 947.849 -0.0751608 -0.997171
1722.2 1151 948.809 -0.0754015 -0.997153
1723.16 1150.92 949.769 -0.0758783 -0.997117
1724.11 1150.85 950.73 -0.0765911 -0.997063
1725.07 1150.78 951.69 -0.0775401 -0.996989
1726.03 1150.7 952.65 -0.0785531 -0.99691
1726.98 1150.63 953.61 -0.0789607 -0.996878
1727.94 1150.55 954.571 -0.0786 -0.996906
1728.9 1150.48 955.531 -0.0774709 -0.996995
1729.86 1150.4 956.491 -0.075573 -0.99714
1730.81 1150.33 957.452 -0.0729061 -0.997339
1731.77 1150.26 958.412 -0.0694696 -0.997584
1732.73 1150.19 959.372 -0.0654623 -0.997855
1733.69 1150.13 960.332 -0.0618281 -0.998087
1734.65 1150.07 961.292 -0.058847 -0.998267
1735.61 1150.01 962.253 -0.0565193 -0.998402
1736.56 1149.96 963.213 -0.0548452 -0.998495
1737.52 1149.91 964.173 -0.0538249 -0.99855
1738.48 1149.85 965.134 -0.0534584 -0.99857
1739.44 1149.8 966.094 -0.0537457 -0.998555
1740.4 1149.75 967.054 -0.0546312 -0.998507
1741.36 1149.7 968.015 -0.0556204 -0.998452
1742.32 1149.65 968.975 -0.0564545 -0.998405
1743.28 1149.59 969.935 -0.0571312 -0.998367
1744.23 1149.54 970.896 -0.0576505 -0.998337
1745.19 1149.48 971.856 -0.0580124 -0.998316
1746.15 1149.43 972.816 -0.0582171 -0.998304
1747.11 1149.37 973.777 -0.0582643 -0.998301
1748.07 1149.31 974.737 -0.0581578 -0.998307
1749.03 1149.26 975.697 -0.0579649 -0.998319
1749.99 1149.2 976.657 -0.0577456 -0.998331
1750.95 1149.15 977.618 -0.0575019 -0.998345
1751.9 1149.09 978.578 -0.0572338 -0.998361
1752.86 1149.04 979.538 -0.0569414 -0.998378
1753.82 1148.98 980.499 -0.0566246 -0.998396
1754.78 1148.93 981.459 -0.0562834 -0.998415
1755.74 1148.87 982.419 -0.0559198 -0.998435
1756.7 1148.82 983.38 -0.0556393 -0.998451
1757.66 1148.77 984.34 -0.0556005 -0.998453
1758.62 1148.71 985.3 -0.0558165 -0.998441
1759.57 1148.66 986.26 -0.0562873 -0.998415
1760.53 1148.61 987.221 -0.0570129 -0.998373
1761.49 1148.55 988.181 -0.0579931 -0.998317
1762.45 1148.49 989.141 -0.0592281 -0.998244
1763.41 1148.44 990.101 -0.0607174 -0.998155
